metabolite	HMDB_ID	reaction	gene	direction
2,3-Diphosphoglyceric acid	HMDB0001294	Glyceric acid 1,3-biphosphate → 2,3-Diphosphoglyceric acid	Bpgm[Enzyme]; Pgam2[Enzyme]; Pgam1[Enzyme]; Pgam1[Enzyme]	product
2,3-Epoxyaflatoxin B1	HMDB0006558	2,3-Epoxyaflatoxin B1 + Glutathione → Aflatoxin B1exo-8,9-epoxide-GSH	Gstm7[Enzyme]; Gstm1[Enzyme]; Gstm6[Enzyme]; Gstm3[Enzyme]; Gstm2[Enzyme]; Mgst3[Enzyme]; Gstm5[Enzyme]; Gsta1[Enzyme]; Gsta2[Enzyme]; Gsta4[Enzyme]; Gsta5[Enzyme]; Mgst1[Enzyme]; Gstm4[Enzyme]; Gstm2[Enzyme]; Mgst2[Enzyme]; Gsto1[Enzyme]; Gsta1[Enzyme]; Gsta2[Enzyme]; Gsta5[Enzyme]; Gsta1[Enzyme]; Gsta2[Enzyme]; Gsta5[Enzyme]; Gsta1[Enzyme]; Gsta2[Enzyme]; Gsta3[Enzyme]; Gsta5[Enzyme]; Gsto2[Enzyme]; Gstp1[Enzyme]; Gstp2[Enzyme]; Gstt2[Unknown]	substrate
2,3-Epoxyaflatoxin B1	HMDB0006558	2,3-Epoxyaflatoxin B1 + Water → Aflatoxin B1 diol	Ephx1[Enzyme]	substrate
2,3-Epoxyaflatoxin B1	HMDB0006558	2,3-Epoxyaflatoxin B1 → 2-amino-4-({1-[(carboxymethyl)-C-hydroxycarbonimidoyl]-2-({5-hydroxy-11-methoxy-16,18-dioxo-6,8,19-trioxapentacyclo[10.7.0.0²,⁹.0³,⁷.0¹³,¹⁷]nonadeca-1(12),2(9),10,13(17)-tetraen-4-yl}sulfanyl)ethyl}-C-hydroxycarbonimidoyl)butanoic acid	Gstp1[Enzyme]; Gstp2[Enzyme]	substrate
2,5-Diaminopyrimidine nucleoside triphosphate	HMDB0006821	2,5-Diaminopyrimidine nucleoside triphosphate → 2,5-Diamino-6-(5&#39;-triphosphoryl-3&#39;,4&#39;-trihydroxy-2&#39;-oxopentyl)-amino-4-oxopyrimidine	Gch1[Unknown]	substrate
2,5-Diaminopyrimidine nucleoside triphosphate	HMDB0006821	Formamidopyrimidine nucleoside triphosphate + Water → 2,5-Diaminopyrimidine nucleoside triphosphate + Formic acid	Gch1[Unknown]	product
2-Amino-3-carboxymuconic acid semialdehyde	HMDB0001330	2-Amino-3-carboxymuconic acid semialdehyde → 2-Aminomuconic acid semialdehyde + CO(2)	Acmsd[Enzyme]	substrate
2-Amino-3-carboxymuconic acid semialdehyde	HMDB0001330	2-Amino-3-carboxymuconic acid semialdehyde → 2-Aminomuconic acid semialdehyde + Carbon dioxide	Acmsd[Enzyme]	substrate
2-Amino-3-carboxymuconic acid semialdehyde	HMDB0001330	3-Hydroxyanthranilic acid + Oxygen → 2-Amino-3-carboxymuconic acid semialdehyde	Haao[Enzyme]	product
2-Aminoacrylic acid	HMDB0003609	3,5-Diiodo-L-tyrosine + Hydrogen peroxide → Thyroxine + 2-Aminoacrylic acid + Water	Tpo[Unknown]	product
2-Aminoacrylic acid	HMDB0003609	Iodotyrosine + 3,5-Diiodo-L-tyrosine + Hydrogen peroxide → Liothyronine + 2-Aminoacrylic acid + Water	Tpo[Unknown]	product
2-Aminoacrylic acid	HMDB0003609	L-Serine → 2-Aminoacrylic acid + Water	Sds[Enzyme]	product
2-Aminobenzoic acid	HMDB0001123	Formylanthranilic acid + Water → Formic acid + 2-Aminobenzoic acid	Afmid[Unknown]	product
2-Aminobenzoic acid	HMDB0001123	L-Kynurenine + Water → 2-Aminobenzoic acid + L-Alanine	Kynu[Unknown]	product
2-Aminomuconic acid semialdehyde	HMDB0001280	2-Amino-3-carboxymuconic acid semialdehyde → 2-Aminomuconic acid semialdehyde + CO(2)	Acmsd[Enzyme]	product
2-Aminomuconic acid semialdehyde	HMDB0001280	2-Amino-3-carboxymuconic acid semialdehyde → 2-Aminomuconic acid semialdehyde + Carbon dioxide	Acmsd[Enzyme]	product
2-Hydroxybutyric acid	HMDB0000008	2-Hydroxybutyric acid + NAD → 2-Ketobutyric acid + NADH + Hydrogen Ion	Ldhb[Unknown]; Ldhc[Unknown]; Ldha[Unknown]; Ldhal6b[Unknown]	substrate
2-Hydroxybutyric acid	HMDB0000008	2-Hydroxybutyric acid → 2-(sulfooxy)butanoic acid	Sult2b1[Enzyme]	substrate
2-Hydroxybutyric acid	HMDB0000008	2-Hydroxybutyric acid → 3,4,5-trihydroxy-6-[(2-hydroxybutanoyl)oxy]oxane-2-carboxylic acid	Ugt1a1[Enzyme]	substrate
2-Hydroxybutyric acid	HMDB0000008	2-Hydroxybutyric acid → 6-(1-carboxypropoxy)-3,4,5-trihydroxyoxane-2-carboxylic acid	Ugt1a1[Enzyme]	substrate
2-Hydroxyestradiol	HMDB0000338	2-Hydroxyestradiol + S-Adenosylmethionine → 2-Methoxyestradiol + S-Adenosylhomocysteine	Comt[Unknown]	substrate
2-Hydroxyestrone	HMDB0000343	2-Hydroxyestrone + S-Adenosylmethionine → 2-Methoxyestrone + S-Adenosylhomocysteine	Comt[Unknown]	substrate
2-Hydroxyphytanoyl-CoA	HMDB0001295	2-Hydroxyphytanoyl-CoA → Pristanal + Formyl-CoA	Hacl1[Unknown]	substrate
2-Hydroxyphytanoyl-CoA	HMDB0001295	Phytanoyl-CoA + Oxoglutaric acid + Oxygen → 2-Hydroxyphytanoyl-CoA + Succinic acid + CO(2)	Phyh[Unknown]	product
2-Keto-glutaramic acid	HMDB0001552	2-Keto-glutaramic acid + Water → Oxoglutaric acid + Ammonia	Nit2[Unknown]	substrate
2-Ketobutyric acid	HMDB0000005	2-Hydroxybutyric acid + NAD → 2-Ketobutyric acid + NADH + Hydrogen Ion	Ldhb[Unknown]; Ldhc[Unknown]; Ldha[Unknown]; Ldhal6b[Unknown]	product
2-Ketobutyric acid	HMDB0000005	L-Cystathionine + Water → L-Cysteine + Ammonia + 2-Ketobutyric acid	Cth[Enzyme]	product
2-Ketobutyric acid	HMDB0000005	L-Threonine → 2-Ketobutyric acid + Ammonia	Sds[Enzyme]; Sdsl[Enzyme]	product
2-Ketobutyric acid	HMDB0000005	Selenocystathionine + Water → Selenocysteine + Ammonia + 2-Ketobutyric acid	Cth[Enzyme]	product
2-Ketobutyric acid	HMDB0000005	Selenomethionine + Water → Methaneselenol + Ammonia + 2-Ketobutyric acid	Cth[Enzyme]	product
2-Methoxyestradiol	HMDB0000405	2-Hydroxyestradiol + S-Adenosylmethionine → 2-Methoxyestradiol + S-Adenosylhomocysteine	Comt[Unknown]	product
2-Methoxyestradiol	HMDB0000405	2-Methoxyestradiol + Uridine diphosphate glucuronic acid → 2-Methoxy-estradiol-17b 3-glucuronide + Uridine 5&#39;-diphosphate	Ugt2b34[Enzyme]; Ugt2b1[Enzyme]; Ugt2b34[Enzyme]; Ugt2b1[Enzyme]; Ugt1a5[Enzyme]; Ugt2b34[Enzyme]; Ugt2b1[Enzyme]; Ugt2b34[Enzyme]; Ugt2b1[Enzyme]; Ugt2b1[Enzyme]; Ugt2b38[Enzyme]; Ugt2b35[Enzyme]; Ugt2b36[Enzyme]; Ugt2b5[Enzyme]; Ugt2b37[Enzyme]; Ugt2a1[Enzyme]; Ugt1a1[Enzyme]; Ugt1a10[Enzyme]; Ugt1a9[Enzyme]; Ugt1a7c[Enzyme]; Ugt1a10[Enzyme]; Ugt1a9[Enzyme]; Ugt1a7c[Enzyme]; Ugt1a2[Enzyme]; Ugt1a10[Enzyme]; Ugt1a9[Enzyme]; Ugt1a7c[Enzyme]; Ugt2b1[Enzyme]; Ugt2b38[Enzyme]; Ugt2b35[Enzyme]; Ugt2b36[Enzyme]; Ugt2b5[Enzyme]; Ugt2b37[Enzyme]; Ugt1a6b[Enzyme]; Ugt1a2[Enzyme]; Ugt2b34[Enzyme]; Ugt2b1[Enzyme]; Ugt1a10[Enzyme]; Ugt1a9[Enzyme]; Ugt1a7c[Enzyme]; Ugt2a3[Enzyme]	substrate
2-Methoxyestrone	HMDB0000010	2-Hydroxyestrone + S-Adenosylmethionine → 2-Methoxyestrone + S-Adenosylhomocysteine	Comt[Unknown]	product
2-Methoxyestrone	HMDB0000010	2-Methoxyestrone + Uridine diphosphate glucuronic acid → 2-Methoxyestrone 3-glucuronide + Uridine 5&#39;-diphosphate	Ugt2b34[Enzyme]; Ugt2b1[Enzyme]; Ugt2b34[Enzyme]; Ugt2b1[Enzyme]; Ugt1a5[Enzyme]; Ugt2b34[Enzyme]; Ugt2b1[Enzyme]; Ugt2b34[Enzyme]; Ugt2b1[Enzyme]; Ugt2b1[Enzyme]; Ugt2b38[Enzyme]; Ugt2b35[Enzyme]; Ugt2b36[Enzyme]; Ugt2b5[Enzyme]; Ugt2b37[Enzyme]; Ugt2a1[Enzyme]; Ugt1a1[Enzyme]; Ugt1a10[Enzyme]; Ugt1a9[Enzyme]; Ugt1a7c[Enzyme]; Ugt1a10[Enzyme]; Ugt1a9[Enzyme]; Ugt1a7c[Enzyme]; Ugt1a2[Enzyme]; Ugt1a10[Enzyme]; Ugt1a9[Enzyme]; Ugt1a7c[Enzyme]; Ugt2b1[Enzyme]; Ugt2b38[Enzyme]; Ugt2b35[Enzyme]; Ugt2b36[Enzyme]; Ugt2b5[Enzyme]; Ugt2b37[Enzyme]; Ugt1a6b[Enzyme]; Ugt1a2[Enzyme]; Ugt2b34[Enzyme]; Ugt2b1[Enzyme]; Ugt1a10[Enzyme]; Ugt1a9[Enzyme]; Ugt1a7c[Enzyme]; Ugt2a3[Enzyme]	substrate
2-Methyl-3-hydroxybutyryl-CoA	HMDB0001356	2-Methyl-3-hydroxybutyryl-CoA + NAD → 2-Methylacetoacetyl-CoA + NADH	Hsd17b10[Unknown]	substrate
2-Methyl-3-hydroxybutyryl-CoA	HMDB0001356	2-Methyl-3-hydroxybutyryl-CoA + NAD → 2-Methylacetoacetyl-CoA + NADH + Hydrogen Ion	Hsd17b10[Unknown]; Tuba8[Unknown]; Ehhadh[Unknown]; Hadh[Unknown]	substrate
2-Methyl-3-hydroxybutyryl-CoA	HMDB0001356	2-Methyl-3-hydroxybutyryl-CoA → Tiglyl-CoA + Water	Tuba8[Unknown]; Ehhadh[Unknown]; Echs1[Enzyme]; Hadha[Unknown]	substrate
2-Methyl-3-oxopropanoic acid	HMDB0001172	(R)-beta-Aminoisobutyric acid + Pyruvic acid → 2-Methyl-3-oxopropanoic acid + L-Alanine	Agxt2[Enzyme]	product
2-Methyl-3-oxopropanoic acid	HMDB0001172	(S)-3-Hydroxyisobutyric acid + NAD → 2-Methyl-3-oxopropanoic acid + NADH	Hibadh[Unknown]	product
2-Methyl-3-oxopropanoic acid	HMDB0001172	(S)-beta-Aminoisobutyric acid + Oxoglutaric acid → 2-Methyl-3-oxopropanoic acid + L-Glutamic acid	Abat[Enzyme]	product
2-Methyl-3-oxopropanoic acid	HMDB0001172	2-Methyl-3-oxopropanoic acid + Coenzyme A + Water + NAD → Propionyl-CoA + Hydrogen carbonate + NADH	Aldh6a1[Unknown]	substrate
2-Methylacetoacetyl-CoA	HMDB0001157	2-Methyl-3-hydroxybutyryl-CoA + NAD → 2-Methylacetoacetyl-CoA + NADH	Hsd17b10[Unknown]	product
2-Methylacetoacetyl-CoA	HMDB0001157	2-Methyl-3-hydroxybutyryl-CoA + NAD → 2-Methylacetoacetyl-CoA + NADH + Hydrogen Ion	Hsd17b10[Unknown]; Tuba8[Unknown]; Ehhadh[Unknown]; Hadh[Unknown]	product
2-Methylacetoacetyl-CoA	HMDB0001157	Propionyl-CoA + Acetyl-CoA → Coenzyme A + 2-Methylacetoacetyl-CoA	Acaa2[Enzyme]; Acaa1a[Enzyme]; Acaa1b[Enzyme]; Hadhb[Enzyme]	product
2-Methylbutyryl-CoA	HMDB0001041	2-Methylbutyryl-CoA + Acceptor → Tiglyl-CoA + Reduced acceptor	Acads[Unknown]; Acadsb[Unknown]	substrate
2-Methylbutyryl-CoA	HMDB0001041	2-Methylbutyryl-CoA + electron-transfer flavoprotein → (E)-2-methylbut-2-enoyl-CoA + reduced electron-transfer flavoprotein + Hydrogen Ion	Acadsb[Unknown]	substrate
2-Oxo-4-methylthiobutanoic acid	HMDB0001553	1,2-Dihydroxy-3-keto-5-methylthiopentene + Oxygen → 2-Oxo-4-methylthiobutanoic acid + Formic acid	Adi1[Enzyme]	product
2-Oxo-4-methylthiobutanoic acid	HMDB0001553	2-Oxo-4-methylthiobutanoic acid + L-Glutamic acid → L-Methionine + Oxoglutaric acid	Tat[Enzyme]	substrate
2-Oxo-4-methylthiobutanoic acid	HMDB0001553	L-Methionine + Water + Oxygen → 2-Oxo-4-methylthiobutanoic acid + Ammonia + Hydrogen peroxide	Il4i1b[Unknown]; Il4i1[Unknown]	product
2-Phospho-D-glyceric acid	HMDB0003391	2,3-Diphosphoglyceric acid + Water → 2-Phospho-D-glyceric acid + Phosphate	Minpp1[Enzyme]	product
2-Phospho-D-glyceric acid	HMDB0003391	2-Phospho-D-glyceric acid → 3-Phosphoglyceric acid	Bpgm[Enzyme]; Pgam2[Enzyme]; Pgam1[Enzyme]; Pgam1[Enzyme]	substrate
2-Phospho-D-glyceric acid	HMDB0003391	2-Phospho-D-glyceric acid → Phosphoenolpyruvic acid + Water	Eno3[Unknown]; Eno2[Unknown]; Eno1[Unknown]; Eno1b[Unknown]	substrate
20-Hydroxy-leukotriene B4	HMDB0001509	Leukotriene B4 + NADPH + Hydrogen Ion + Oxygen → 20-Hydroxy-leukotriene B4 + NADP + Water	Cyp4f15[Unknown]; Cyp4f14[Unknown]; Cyp4f40[Unknown]; Cyp4f18[Unknown]; Cyp4f15[Unknown]; Cyp4f14[Unknown]; Cyp4f40[Unknown]; Cyp4f14[Unknown]; Cyp4f39[Unknown]	product
20-Hydroxy-leukotriene B4	HMDB0001509	Leukotriene B4 + NADPH + Oxygen → 20-Hydroxy-leukotriene B4 + NADP + Water	Cyp4f15[Unknown]; Cyp4f14[Unknown]; Cyp4f40[Unknown]; Cyp4f18[Unknown]	product
20alpha-Hydroxycholesterol	HMDB0006283	20alpha-Hydroxycholesterol + NADPH + Hydrogen Ion + Oxygen → 17a,20a-Dihydroxycholesterol + NADP + Water	Cyp17a1[Unknown]	substrate
20alpha-Hydroxycholesterol	HMDB0006283	20alpha-Hydroxycholesterol + Oxygen + Reduced adrenal ferredoxin + Hydrogen Ion → 20a,22b-Dihydroxycholesterol + Water + Oxidized adrenal ferredoxin	Cyp11a1[Unknown]	substrate
20alpha-Hydroxycholesterol	HMDB0006283	Cholesterol + Oxygen + Hydrogen Ion + Reduced adrenal ferredoxin → 20alpha-Hydroxycholesterol + Water + Oxidized adrenal ferredoxin	Cyp11a1[Unknown]	product
24,25-Dihydrolanosterol	HMDB0006839	Lanosterol + NADPH + Hydrogen Ion → 24,25-Dihydrolanosterol + NADP	Dhcr24[Unknown]	product
24-Hydroxycalcitriol	HMDB0006228	Calcitriol + NADPH + Hydrogen Ion + Oxygen → 24-Hydroxycalcitriol + NADP + Water	Cyp24a1[Unknown]	product
24-Hydroxycalcitriol	HMDB0006228	Calcitriol + NADPH + Oxygen → 24-Hydroxycalcitriol + NADP + Water	Cyp24a1[Unknown]	product
24-Hydroxycholesterol	HMDB0001419	Cholesterol + NADPH + Oxygen → 24-Hydroxycholesterol + NADP + Water	Cyp46a1[Unknown]	product
25-Hydroxycholesterol	HMDB0006247	25-Hydroxycholesterol + NADPH + Hydrogen Ion + Oxygen → 7-a,25-Dihydroxycholesterol + NADP + Water	Cyp7b1[Unknown]	substrate
25-Hydroxycholesterol	HMDB0006247	25-Hydroxycholesterol + NADPH + Oxygen → 7-a,25-Dihydroxycholesterol + NADP + Water	Cyp7b1[Unknown]	substrate
25-Hydroxycholesterol	HMDB0006247	Cholesterol + AH(2) + Oxygen → 25-Hydroxycholesterol + A + Water	Ch25h[Unknown]	product
25-Hydroxycholesterol	HMDB0006247	Cholesterol + Reduced acceptor + Oxygen → 25-Hydroxycholesterol + Acceptor + Water	Ch25h[Unknown]	product
27-Deoxy-5b-cyprinol	HMDB0001231	27-Deoxy-5b-cyprinol → 3a,7a,12a-Trihydroxy-5b-cholestan-26-al	Cyp27a1[Unknown]	substrate
27-Deoxy-5b-cyprinol	HMDB0001231	5beta-Cholestane-3alpha,7alpha,12alpha-triol + Oxygen + NADPH → 27-Deoxy-5b-cyprinol + NADP + Water	Cyp27a1[Unknown]	product
27-Hydroxycholesterol	HMDB0002103	27-Hydroxycholesterol + NADPH + Hydrogen Ion + Oxygen → 7-a,27-Dihydroxycholesterol + NADP + Water	Cyp7a1[Unknown]; Cyp7b1[Unknown]	substrate
27-Hydroxycholesterol	HMDB0002103	27-Hydroxycholesterol + NADPH + Oxygen → 7-a,27-Dihydroxycholesterol + NADP + Water	Cyp7b1[Unknown]	substrate
27-Hydroxycholesterol	HMDB0002103	27-Hydroxycholesterol + Oxygen + NADPH + Hydrogen Ion → 3beta-Hydroxy-5-cholestenoic acid + NADP + Water	Cyp27a1[Unknown]	substrate
27-Hydroxycholesterol	HMDB0002103	Cholesterol + Oxygen + NADPH + Hydrogen Ion → 27-Hydroxycholesterol + NADP + Water	Cyp27a1[Unknown]	product
3 alpha,7 alpha,24-Trihydroxy-5beta-cholestanoyl-CoA	HMDB0012456	3 alpha,7 alpha,24-Trihydroxy-5beta-cholestanoyl-CoA + NAD → 3a,7a-Dihydroxy-5b-24-oxocholestanoyl-CoA + NADH + Hydrogen Ion	Hsd17b4[Unknown]	substrate
3 alpha,7 alpha,24-Trihydroxy-5beta-cholestanoyl-CoA	HMDB0012456	3a,7a-Dihydroxy-5b-cholest-24-enoyl-CoA + Water → 3 alpha,7 alpha,24-Trihydroxy-5beta-cholestanoyl-CoA	Hsd17b4[Unknown]	product
3 alpha,7 alpha,26-Trihydroxy-5beta-cholestane	HMDB0012455	3 alpha,7 alpha,26-Trihydroxy-5beta-cholestane → 3a,7a-Dihydroxy-5b-cholestan-26-al	Cyp27a1[Unknown]	substrate
3 alpha,7 alpha,26-Trihydroxy-5beta-cholestane	HMDB0012455	3a,7a-Dihydroxy-5b-cholestane + NADPH + Oxygen → 3 alpha,7 alpha,26-Trihydroxy-5beta-cholestane + NADP + Water	Cyp27a1[Unknown]	product
3,4-Dihydroxybenzeneacetic acid	HMDB0001336	3,4-Dihydroxybenzeneacetic acid → 2-[4-hydroxy-3-(sulfooxy)phenyl]acetic acid	Sult1a1[Enzyme]	substrate
3,4-Dihydroxybenzeneacetic acid	HMDB0001336	3,4-Dihydroxybenzeneacetic acid → 6-[4-(carboxymethyl)-2-hydroxyphenoxy]-3,4,5-trihydroxyoxane-2-carboxylic acid	Ugt1a1[Enzyme]	substrate
3,4-Dihydroxybenzeneacetic acid	HMDB0001336	3,4-Dihydroxybenzeneacetic acid → 6-[5-(carboxymethyl)-2-hydroxyphenoxy]-3,4,5-trihydroxyoxane-2-carboxylic acid	Ugt1a1[Enzyme]	substrate
3,4-Dihydroxybenzeneacetic acid	HMDB0001336	3,4-Dihydroxybenzeneacetic acid → 6-{[2-(3,4-dihydroxyphenyl)acetyl]oxy}-3,4,5-trihydroxyoxane-2-carboxylic acid	Ugt1a1[Enzyme]	substrate
3,4-Dihydroxybenzeneacetic acid	HMDB0001336	3,4-Dihydroxyphenylacetaldehyde + NAD + Water → 3,4-Dihydroxybenzeneacetic acid + NADH + Hydrogen Ion	Aldh3a1[Unknown]; Aldh1a3[Unknown]; Aldh3b2[Unknown]; Aldh3b3[Unknown]; Aldh3b1[Unknown]	product
3,4-Dihydroxybenzeneacetic acid	HMDB0001336	3,4-Dihydroxyphenylacetaldehyde + NADP + Water → 3,4-Dihydroxybenzeneacetic acid + NADPH + Hydrogen Ion	Aldh3a1[Unknown]; Aldh1a3[Unknown]; Aldh3b2[Unknown]; Aldh3b3[Unknown]; Aldh3b1[Unknown]	product
3,4-Dihydroxybenzeneacetic acid	HMDB0001336	S-Adenosylmethionine + 3,4-Dihydroxybenzeneacetic acid → S-Adenosylhomocysteine + Homovanillic acid	Comt[Unknown]	substrate
3,4-Dihydroxymandelaldehyde	HMDB0006242	3,4-Dihydroxymandelaldehyde + NAD + Water → 3,4-Dihydroxymandelic acid + NADH + Hydrogen Ion	Aldh3a1[Unknown]; Aldh1a3[Unknown]; Aldh3b2[Unknown]; Aldh3b3[Unknown]; Aldh3b1[Unknown]	substrate
3,4-Dihydroxymandelaldehyde	HMDB0006242	3,4-Dihydroxymandelaldehyde + NADP + Water → 3,4-Dihydroxymandelic acid + NADPH + Hydrogen Ion	Aldh3a1[Unknown]; Aldh1a3[Unknown]; Aldh3b2[Unknown]; Aldh3b3[Unknown]; Aldh3b1[Unknown]	substrate
3,4-Dihydroxymandelaldehyde	HMDB0006242	3,4-Dihydroxyphenylglycol + NAD → 3,4-Dihydroxymandelaldehyde + NADH + Hydrogen Ion	Adh4[Unknown]; Adh5[Unknown]; Adh1[Unknown]; Adh7[Unknown]; Adh1[Unknown]; Adh6b[Unknown]; Adh1[Unknown]	product
3,4-Dihydroxymandelaldehyde	HMDB0006242	Epinephrine + Water + Oxygen → 3,4-Dihydroxymandelaldehyde + Methylamine + Hydrogen peroxide	Maob[Unknown]; Maoa[Unknown]	product
3,4-Dihydroxymandelaldehyde	HMDB0006242	Norepinephrine + Water + Oxygen → 3,4-Dihydroxymandelaldehyde + Ammonia + Hydrogen peroxide	Maob[Unknown]; Maoa[Unknown]	product
3,4-Dihydroxymandelic acid	HMDB0001866	3,4-Dihydroxymandelaldehyde + NAD + Water → 3,4-Dihydroxymandelic acid + NADH + Hydrogen Ion	Aldh3a1[Unknown]; Aldh1a3[Unknown]; Aldh3b2[Unknown]; Aldh3b3[Unknown]; Aldh3b1[Unknown]	product
3,4-Dihydroxymandelic acid	HMDB0001866	3,4-Dihydroxymandelaldehyde + NADP + Water → 3,4-Dihydroxymandelic acid + NADPH + Hydrogen Ion	Aldh3a1[Unknown]; Aldh1a3[Unknown]; Aldh3b2[Unknown]; Aldh3b3[Unknown]; Aldh3b1[Unknown]	product
3,4-Dihydroxymandelic acid	HMDB0001866	S-Adenosylmethionine + 3,4-Dihydroxymandelic acid → S-Adenosylhomocysteine + Vanillylmandelic acid	Comt[Unknown]	substrate
3,4-Dihydroxyphenylacetaldehyde	HMDB0003791	3,4-Dihydroxyphenylacetaldehyde + NAD + Water → 3,4-Dihydroxybenzeneacetic acid + NADH + Hydrogen Ion	Aldh3a1[Unknown]; Aldh1a3[Unknown]; Aldh3b2[Unknown]; Aldh3b3[Unknown]; Aldh3b1[Unknown]	substrate
3,4-Dihydroxyphenylacetaldehyde	HMDB0003791	3,4-Dihydroxyphenylacetaldehyde + NADP + Water → 3,4-Dihydroxybenzeneacetic acid + NADPH + Hydrogen Ion	Aldh3a1[Unknown]; Aldh1a3[Unknown]; Aldh3b2[Unknown]; Aldh3b3[Unknown]; Aldh3b1[Unknown]	substrate
3,4-Dihydroxyphenylacetaldehyde	HMDB0003791	Dopamine + Water + Oxygen → 3,4-Dihydroxyphenylacetaldehyde + Ammonia + Hydrogen peroxide	Maob[Unknown]; Maoa[Unknown]; Aoc3[Unknown]; Aoc2[Unknown]	product
3,4-Dihydroxyphenylglycol	HMDB0000318	3,4-Dihydroxyphenylglycol + NAD → 3,4-Dihydroxymandelaldehyde + NADH + Hydrogen Ion	Adh4[Unknown]; Adh5[Unknown]; Adh1[Unknown]; Adh7[Unknown]; Adh1[Unknown]; Adh6b[Unknown]; Adh1[Unknown]	substrate
3,4-Dihydroxyphenylglycol	HMDB0000318	S-Adenosylmethionine + 3,4-Dihydroxyphenylglycol → S-Adenosylhomocysteine + Vanylglycol	Comt[Unknown]	substrate
3,5-Diiodo-L-tyrosine	HMDB0003474	3,5-Diiodo-L-tyrosine + Hydrogen peroxide → Thyroxine + 2-Aminoacrylic acid + Water	Tpo[Unknown]	substrate
3,5-Diiodo-L-tyrosine	HMDB0003474	I(-) + 3,5-Diiodo-L-tyrosine → Iodotyrosine + Iodine	Tpo[Unknown]	substrate
3,5-Diiodo-L-tyrosine	HMDB0003474	Iodotyrosine + 3,5-Diiodo-L-tyrosine + Hydrogen peroxide → Liothyronine + 2-Aminoacrylic acid + Water	Tpo[Unknown]	substrate
3,5-Diiodo-L-tyrosine	HMDB0003474	L-Tyrosine + NADP + I(-) → 3,5-Diiodo-L-tyrosine + NADPH	Iyd[Unknown]	product
3-Aminopropionaldehyde	HMDB0001106	1,3-Diaminopropane + Oxygen + Water → 3-Aminopropionaldehyde + Ammonia + Hydrogen peroxide	Aoc3[Unknown]; Aoc2[Unknown]	product
3-Aminopropionaldehyde	HMDB0001106	3-Aminopropionaldehyde + NAD + Water → beta-Alanine + NADH + Hydrogen Ion	Aldh9a1[Unknown]; Aldh3a1[Unknown]; Aldh7a1[Unknown]; Aldh1a3[Unknown]; Aldh2[Unknown]; Aldh3a2[Unknown]; Aldh1b1[Unknown]; Aldh3b2[Unknown]; Aldh3b3[Unknown]; Aldh3b1[Unknown]	substrate
3-Aminopropionaldehyde	HMDB0001106	3-Aminopropionaldehyde → 3-aminopropan-1-ol	Cbr1[Enzyme]	substrate
3-Aminopropionaldehyde	HMDB0001106	Spermine + Oxygen + Water → Spermidine + 3-Aminopropionaldehyde + Hydrogen peroxide	Smox[Unknown]	product
3-Carboxy-1-hydroxypropylthiamine diphosphate	HMDB0006744	3-Carboxy-1-hydroxypropylthiamine diphosphate + Enzyme N6-(lipoyl)lysine → [Dihydrolipoyllysine-residue succinyltransferase] S-succinyldihydrolipoyllysine + Thiamine pyrophosphate	Ogdh[Enzyme]; Ogdhl[Enzyme]	substrate
3-Carboxy-1-hydroxypropylthiamine diphosphate	HMDB0006744	Oxoglutaric acid + Thiamine pyrophosphate → 3-Carboxy-1-hydroxypropylthiamine diphosphate + Carbon dioxide	Ogdh[Enzyme]; Ogdhl[Enzyme]	product
3-Dehydro-L-gulonate	HMDB0006334	Gulonic acid + NAD → 3-Dehydro-L-gulonate + NADH	Cryl1[Unknown]	product
3-Dehydro-L-gulonate	HMDB0006334	Gulonic acid + NAD → 3-Dehydro-L-gulonate + NADH + Hydrogen Ion	Cryl1[Unknown]	product
3-Dehydrosphinganine	HMDB0001480	Sphinganine + NADP → 3-Dehydrosphinganine + NADPH	Kdsr[Enzyme]	product
3-Dehydrosphinganine	HMDB0001480	Sphinganine + NADP → 3-Dehydrosphinganine + NADPH + Hydrogen Ion	Kdsr[Enzyme]	product
3-Dehydrosphinganine	HMDB0001480	hexadecanoyl-CoA + L-Serine → 3-Dehydrosphinganine + Coenzyme A + Carbon dioxide	Sptlc1[Enzyme]; Sptlc2[Enzyme]; Sptlc3[Enzyme]	product
3-Dehydrosphinganine	HMDB0001480	hexadecanoyl-CoA + L-Serine → Coenzyme A + 3-Dehydrosphinganine + CO(2)	Sptlc1[Enzyme]; Sptlc2[Enzyme]; Sptlc3[Enzyme]	product
3-Hydroxy-3-methylglutaryl-CoA	HMDB0001375	3-Hydroxy-3-methylglutaryl-CoA + Coenzyme A → Acetyl-CoA + Water + Acetoacetyl-CoA	Hmgcs2[Enzyme]; Hmgcs1[Enzyme]	substrate
3-Hydroxy-3-methylglutaryl-CoA	HMDB0001375	3-Hydroxy-3-methylglutaryl-CoA → 3-Methylglutaconyl-CoA + Water	Auh[Enzyme]; Auh[Enzyme]	substrate
3-Hydroxy-3-methylglutaryl-CoA	HMDB0001375	3-Hydroxy-3-methylglutaryl-CoA → Acetyl-CoA + Acetoacetic acid	Hmgcl[Enzyme]; Hmgcll1[Enzyme]	substrate
